Tarih,Ülke,Onaylananlar,Ölenler,İyileşenler
3/24/20,Australia,2044,8,115
3/25/20,Australia,2364,8,119
3/26/20,Australia,2810,13,172
3/27/20,Australia,3143,13,194
3/28/20,Australia,3640,14,244
3/29/20,Australia,3984,16,244
3/30/20,Australia,4361,17,257
3/31/20,Australia,4559,18,358
43834,Australia,4862,20,422
43865,Australia,5116,24,520
43894,Australia,5330,28,649
43925,Australia,5550,30,701
43955,Australia,5687,35,757
43986,Australia,5797,40,1080
44016,Australia,5895,45,1080
44047,Australia,6010,50,1080
44078,Australia,6108,51,1472
44108,Australia,6215,54,1793
44139,Australia,6303,57,1806
44169,Australia,6315,60,1806
4/13/20,Australia,6351,61,1806
4/14/20,Australia,6415,62,2186
4/15/20,Australia,6440,63,2186
4/16/20,Australia,6462,63,2355
4/17/20,Australia,6522,66,3808
4/18/20,Australia,6568,67,4124
4/19/20,Australia,6610,67,4124
4/20/20,Australia,6623,67,4291
4/21/20,Australia,6645,67,4695
4/22/20,Australia,6652,67,4932
4/23/20,Australia,6662,75,5047
4/24/20,Australia,6677,79,5136
4/25/20,Australia,6694,80,5376
4/26/20,Australia,6714,83,5541
4/27/20,Australia,6721,83,5588
1/22/20,Austria,0,0,0
1/23/20,Austria,0,0,0
1/24/20,Austria,0,0,0
1/25/20,Austria,0,0,0
1/26/20,Austria,0,0,0
1/27/20,Austria,0,0,0
1/28/20,Austria,0,0,0
1/29/20,Austria,0,0,0
1/30/20,Austria,0,0,0
1/31/20,Austria,0,0,0
43832,Austria,0,0,0
43863,Austria,0,0,0
43892,Austria,0,0,0
43923,Austria,0,0,0
43953,Austria,0,0,0
43984,Austria,0,0,0
44014,Austria,0,0,0
44045,Austria,0,0,0
44076,Austria,0,0,0
44106,Austria,0,0,0
44137,Austria,0,0,0
44167,Austria,0,0,0
2/13/20,Austria,0,0,0
2/14/20,Austria,0,0,0
2/15/20,Austria,0,0,0
2/16/20,Austria,0,0,0
2/17/20,Austria,0,0,0
2/18/20,Austria,0,0,0
2/19/20,Austria,0,0,0
2/20/20,Austria,0,0,0
2/21/20,Austria,0,0,0
2/22/20,Austria,0,0,0
2/23/20,Austria,0,0,0
2/24/20,Austria,0,0,0
2/25/20,Austria,2,0,0
2/26/20,Austria,2,0,0
2/27/20,Austria,3,0,0
2/28/20,Austria,3,0,0
2/29/20,Austria,9,0,0
43833,Austria,14,0,0
43864,Austria,18,0,0
43893,Austria,21,0,0
43924,Austria,29,0,0
43954,Austria,41,0,0
43985,Austria,55,0,0
44015,Austria,79,0,0
44046,Austria,104,0,0
44077,Austria,131,0,2
44107,Austria,182,0,4
44138,Austria,246,0,4
44168,Austria,302,1,4
3/13/20,Austria,504,1,6
3/14/20,Austria,655,1,6
3/15/20,Austria,860,1,6
3/16/20,Austria,1018,3,6
3/17/20,Austria,1332,3,1
3/18/20,Austria,1646,4,9
3/19/20,Austria,2013,6,9
3/20/20,Austria,2388,6,9
3/21/20,Austria,2814,8,9
3/22/20,Austria,3582,16,9
3/23/20,Austria,4474,21,9
3/24/20,Austria,5283,28,9
3/25/20,Austria,5588,30,9
3/26/20,Austria,6909,49,112
3/27/20,Austria,7657,58,225
3/28/20,Austria,8271,68,225
3/29/20,Austria,8788,86,479
3/30/20,Austria,9618,108,636
3/31/20,Austria,10180,128,1095
43834,Austria,10711,146,1436
43865,Austria,11129,158,1749
43894,Austria,11524,168,2022
43925,Austria,11781,186,2507
43955,Austria,12051,204,2998
43986,Austria,12297,220,3463
44016,Austria,12639,243,4046
44047,Austria,12942,273,4512
44078,Austria,13244,295,5240
44108,Austria,13555,319,6064
44139,Austria,13806,337,6604
44169,Austria,13945,350,6987
4/13/20,Austria,14041,368,7343
4/14/20,Austria,14226,384,7633
4/15/20,Austria,14336,393,8098
4/16/20,Austria,14476,410,8986
4/17/20,Austria,14595,431,9704
4/18/20,Austria,14671,443,10214
4/19/20,Austria,14749,452,10501
4/20/20,Austria,14795,470,10631
4/21/20,Austria,14873,491,10971
4/22/20,Austria,14925,510,11328
4/23/20,Austria,15002,522,11694
4/24/20,Austria,15071,530,11872
4/25/20,Austria,15148,536,12103
4/26/20,Austria,15225,542,12282
4/27/20,Austria,15274,549,12362
1/22/20,Azerbaijan,0,0,0
1/23/20,Azerbaijan,0,0,0
1/24/20,Azerbaijan,0,0,0
1/25/20,Azerbaijan,0,0,0
1/26/20,Azerbaijan,0,0,0
1/27/20,Azerbaijan,0,0,0
1/28/20,Azerbaijan,0,0,0
1/29/20,Azerbaijan,0,0,0
1/30/20,Azerbaijan,0,0,0
1/31/20,Azerbaijan,0,0,0
43832,Azerbaijan,0,0,0
43863,Azerbaijan,0,0,0
43892,Azerbaijan,0,0,0
43923,Azerbaijan,0,0,0
43953,Azerbaijan,0,0,0
43984,Azerbaijan,0,0,0
44014,Azerbaijan,0,0,0
44045,Azerbaijan,0,0,0
44076,Azerbaijan,0,0,0
44106,Azerbaijan,0,0,0
44137,Azerbaijan,0,0,0
44167,Azerbaijan,0,0,0
2/13/20,Azerbaijan,0,0,0
2/14/20,Azerbaijan,0,0,0
2/15/20,Azerbaijan,0,0,0
2/16/20,Azerbaijan,0,0,0
2/17/20,Azerbaijan,0,0,0
2/18/20,Azerbaijan,0,0,0
2/19/20,Azerbaijan,0,0,0
2/20/20,Azerbaijan,0,0,0
2/21/20,Azerbaijan,0,0,0
2/22/20,Azerbaijan,0,0,0
2/23/20,Azerbaijan,0,0,0
2/24/20,Azerbaijan,0,0,0
2/25/20,Azerbaijan,0,0,0
2/26/20,Azerbaijan,0,0,0
2/27/20,Azerbaijan,0,0,0
2/28/20,Azerbaijan,0,0,0
2/29/20,Azerbaijan,0,0,0
43833,Azerbaijan,3,0,0
43864,Azerbaijan,3,0,0
43893,Azerbaijan,3,0,0
43924,Azerbaijan,3,0,0
43954,Azerbaijan,6,0,0
43985,Azerbaijan,6,0,0
44015,Azerbaijan,9,0,0
44046,Azerbaijan,9,0,0
44077,Azerbaijan,9,0,0
44107,Azerbaijan,11,0,0
44138,Azerbaijan,11,0,3
44168,Azerbaijan,11,0,3
3/13/20,Azerbaijan,15,1,3
3/14/20,Azerbaijan,15,1,3
3/15/20,Azerbaijan,23,1,6
3/16/20,Azerbaijan,28,1,6
3/17/20,Azerbaijan,28,1,6
3/18/20,Azerbaijan,28,1,6
3/19/20,Azerbaijan,44,1,6
3/20/20,Azerbaijan,44,1,6
3/21/20,Azerbaijan,53,1,11
3/22/20,Azerbaijan,65,1,10
3/23/20,Azerbaijan,72,1,10
3/24/20,Azerbaijan,87,1,10
3/25/20,Azerbaijan,93,2,10
3/26/20,Azerbaijan,122,3,15
3/27/20,Azerbaijan,165,3,15
3/28/20,Azerbaijan,182,4,15
3/29/20,Azerbaijan,209,4,15
3/30/20,Azerbaijan,273,4,26
3/31/20,Azerbaijan,298,5,26
43834,Azerbaijan,359,5,26
43865,Azerbaijan,400,5,26
43894,Azerbaijan,443,5,32
43925,Azerbaijan,521,5,32
43955,Azerbaijan,584,7,32
43986,Azerbaijan,641,7,44
44016,Azerbaijan,717,8,44
44047,Azerbaijan,822,8,63
44078,Azerbaijan,926,9,101
44108,Azerbaijan,991,10,159
44139,Azerbaijan,1058,11,200
44169,Azerbaijan,1098,11,250
4/13/20,Azerbaijan,1148,12,289
4/14/20,Azerbaijan,1197,13,351
4/15/20,Azerbaijan,1253,13,404
4/16/20,Azerbaijan,1283,15,460
4/17/20,Azerbaijan,1340,15,528
4/18/20,Azerbaijan,1373,18,590
4/19/20,Azerbaijan,1398,19,712
4/20/20,Azerbaijan,1436,19,791
4/21/20,Azerbaijan,1480,20,865
4/22/20,Azerbaijan,1518,20,907
4/23/20,Azerbaijan,1548,20,948
4/24/20,Azerbaijan,1592,21,1013
4/25/20,Azerbaijan,1617,21,1080
4/26/20,Azerbaijan,1645,21,1139
4/27/20,Azerbaijan,1678,22,1162
1/22/20,Bahamas,0,0,0
1/23/20,Bahamas,0,0,0
1/24/20,Bahamas,0,0,0
1/25/20,Bahamas,0,0,0
1/26/20,Bahamas,0,0,0
1/27/20,Bahamas,0,0,0
1/28/20,Bahamas,0,0,0
1/29/20,Bahamas,0,0,0
1/30/20,Bahamas,0,0,0
1/31/20,Bahamas,0,0,0
43832,Bahamas,0,0,0
43863,Bahamas,0,0,0
43892,Bahamas,0,0,0
43923,Bahamas,0,0,0
43953,Bahamas,0,0,0
43984,Bahamas,0,0,0
44014,Bahamas,0,0,0
44045,Bahamas,0,0,0
44076,Bahamas,0,0,0
44106,Bahamas,0,0,0
44137,Bahamas,0,0,0
44167,Bahamas,0,0,0
2/13/20,Bahamas,0,0,0
2/14/20,Bahamas,0,0,0
2/15/20,Bahamas,0,0,0
2/16/20,Bahamas,0,0,0
2/17/20,Bahamas,0,0,0
2/18/20,Bahamas,0,0,0
2/19/20,Bahamas,0,0,0
2/20/20,Bahamas,0,0,0
2/21/20,Bahamas,0,0,0
2/22/20,Bahamas,0,0,0
2/23/20,Bahamas,0,0,0
2/24/20,Bahamas,0,0,0
2/25/20,Bahamas,0,0,0
2/26/20,Bahamas,0,0,0
2/27/20,Bahamas,0,0,0
2/28/20,Bahamas,0,0,0
2/29/20,Bahamas,0,0,0
43833,Bahamas,0,0,0
43864,Bahamas,0,0,0
43893,Bahamas,0,0,0
43924,Bahamas,0,0,0
43954,Bahamas,0,0,0
43985,Bahamas,0,0,0
44015,Bahamas,0,0,0
44046,Bahamas,0,0,0
44077,Bahamas,0,0,0
44107,Bahamas,0,0,0
44138,Bahamas,0,0,0
44168,Bahamas,0,0,0
3/13/20,Bahamas,0,0,0
3/14/20,Bahamas,0,0,0
3/15/20,Bahamas,0,0,0
3/16/20,Bahamas,1,0,0
3/17/20,Bahamas,1,0,0
3/18/20,Bahamas,1,0,0
3/19/20,Bahamas,3,0,0
3/20/20,Bahamas,3,0,0
3/21/20,Bahamas,4,0,0
3/22/20,Bahamas,4,0,0
3/23/20,Bahamas,4,0,0
3/24/20,Bahamas,5,0,1
3/25/20,Bahamas,5,0,1
3/26/20,Bahamas,9,0,1
3/27/20,Bahamas,10,0,1
3/28/20,Bahamas,10,0,1
3/29/20,Bahamas,11,0,1
3/30/20,Bahamas,14,0,1
3/31/20,Bahamas,14,0,1
43834,Bahamas,21,1,1
43865,Bahamas,24,1,1
43894,Bahamas,24,1,1
43925,Bahamas,28,4,0
43955,Bahamas,28,4,0
43986,Bahamas,29,5,4
44016,Bahamas,33,6,5
44047,Bahamas,40,7,5
44078,Bahamas,41,8,5
44108,Bahamas,42,8,5
44139,Bahamas,46,8,5
44169,Bahamas,46,8,5
4/13/20,Bahamas,47,8,6
4/14/20,Bahamas,49,8,6
4/15/20,Bahamas,49,8,6
4/16/20,Bahamas,53,8,6
4/17/20,Bahamas,54,9,6
4/18/20,Bahamas,55,9,10
4/19/20,Bahamas,55,9,10
4/20/20,Bahamas,60,9,11
4/21/20,Bahamas,65,9,12
4/22/20,Bahamas,65,9,12
4/23/20,Bahamas,72,11,14
4/24/20,Bahamas,73,11,15
4/25/20,Bahamas,78,11,15
4/26/20,Bahamas,80,11,22
4/27/20,Bahamas,80,11,22
1/22/20,Bahrain,0,0,0
1/23/20,Bahrain,0,0,0
1/24/20,Bahrain,0,0,0
1/25/20,Bahrain,0,0,0
1/26/20,Bahrain,0,0,0
1/27/20,Bahrain,0,0,0
1/28/20,Bahrain,0,0,0
1/29/20,Bahrain,0,0,0
1/30/20,Bahrain,0,0,0
1/31/20,Bahrain,0,0,0
43832,Bahrain,0,0,0
43863,Bahrain,0,0,0
43892,Bahrain,0,0,0
43923,Bahrain,0,0,0
43953,Bahrain,0,0,0
43984,Bahrain,0,0,0
44014,Bahrain,0,0,0
44045,Bahrain,0,0,0
44076,Bahrain,0,0,0
44106,Bahrain,0,0,0
44137,Bahrain,0,0,0
44167,Bahrain,0,0,0
2/13/20,Bahrain,0,0,0
2/14/20,Bahrain,0,0,0
2/15/20,Bahrain,0,0,0
2/16/20,Bahrain,0,0,0
2/17/20,Bahrain,0,0,0
2/18/20,Bahrain,0,0,0
2/19/20,Bahrain,0,0,0
2/20/20,Bahrain,0,0,0
2/21/20,Bahrain,0,0,0
2/22/20,Bahrain,0,0,0
2/23/20,Bahrain,0,0,0
2/24/20,Bahrain,1,0,0
2/25/20,Bahrain,23,0,0
2/26/20,Bahrain,33,0,0
2/27/20,Bahrain,33,0,0
2/28/20,Bahrain,36,0,0
2/29/20,Bahrain,41,0,0
43833,Bahrain,47,0,0
43864,Bahrain,49,0,0
43893,Bahrain,49,0,0
43924,Bahrain,52,0,0
43954,Bahrain,55,0,0
43985,Bahrain,60,0,4
44015,Bahrain,85,0,4
44046,Bahrain,85,0,4
44077,Bahrain,95,0,14
44107,Bahrain,110,0,22
44138,Bahrain,195,0,35
44168,Bahrain,195,0,35
3/13/20,Bahrain,195,0,44
3/14/20,Bahrain,210,0,44
3/15/20,Bahrain,214,0,60
3/16/20,Bahrain,214,1,77
3/17/20,Bahrain,228,1,81
3/18/20,Bahrain,256,1,88
3/19/20,Bahrain,278,1,100
3/20/20,Bahrain,285,1,100
3/21/20,Bahrain,305,1,125
3/22/20,Bahrain,334,2,149
3/23/20,Bahrain,377,2,149
3/24/20,Bahrain,392,3,177
3/25/20,Bahrain,419,4,177
3/26/20,Bahrain,458,4,204
3/27/20,Bahrain,466,4,227
3/28/20,Bahrain,476,4,265
3/29/20,Bahrain,499,4,272
3/30/20,Bahrain,515,4,279
3/31/20,Bahrain,567,4,295
43834,Bahrain,569,4,337
43865,Bahrain,643,4,381
43894,Bahrain,672,4,382
43925,Bahrain,688,4,423
43955,Bahrain,700,4,431
43986,Bahrain,756,4,458
44016,Bahrain,811,5,458
44047,Bahrain,823,5,477
44078,Bahrain,887,5,519
44108,Bahrain,925,6,539
44139,Bahrain,1040,6,555
44169,Bahrain,1136,6,558
4/13/20,Bahrain,1361,6,591
4/14/20,Bahrain,1528,7,645
4/15/20,Bahrain,1671,7,663
4/16/20,Bahrain,1700,7,703
4/17/20,Bahrain,1740,7,725
4/18/20,Bahrain,1773,7,755
4/19/20,Bahrain,1881,7,759
4/20/20,Bahrain,1907,7,769
4/21/20,Bahrain,1973,7,784
4/22/20,Bahrain,2027,7,1026
4/23/20,Bahrain,2217,8,1082
4/24/20,Bahrain,2518,8,1113
4/25/20,Bahrain,2588,8,1160
4/26/20,Bahrain,2647,8,1189
4/27/20,Bahrain,2723,8,1218
1/22/20,Bangladesh,0,0,0
1/23/20,Bangladesh,0,0,0
1/24/20,Bangladesh,0,0,0
1/25/20,Bangladesh,0,0,0
1/26/20,Bangladesh,0,0,0
1/27/20,Bangladesh,0,0,0
1/28/20,Bangladesh,0,0,0
1/29/20,Bangladesh,0,0,0
1/30/20,Bangladesh,0,0,0
1/31/20,Bangladesh,0,0,0
43832,Bangladesh,0,0,0
43863,Bangladesh,0,0,0
43892,Bangladesh,0,0,0
43923,Bangladesh,0,0,0
43953,Bangladesh,0,0,0
43984,Bangladesh,0,0,0
44014,Bangladesh,0,0,0
44045,Bangladesh,0,0,0
44076,Bangladesh,0,0,0
44106,Bangladesh,0,0,0
44137,Bangladesh,0,0,0
44167,Bangladesh,0,0,0
2/13/20,Bangladesh,0,0,0
2/14/20,Bangladesh,0,0,0
2/15/20,Bangladesh,0,0,0
2/16/20,Bangladesh,0,0,0
2/17/20,Bangladesh,0,0,0
2/18/20,Bangladesh,0,0,0
2/19/20,Bangladesh,0,0,0
2/20/20,Bangladesh,0,0,0
2/21/20,Bangladesh,0,0,0
2/22/20,Bangladesh,0,0,0
2/23/20,Bangladesh,0,0,0
2/24/20,Bangladesh,0,0,0
2/25/20,Bangladesh,0,0,0
2/26/20,Bangladesh,0,0,0
2/27/20,Bangladesh,0,0,0
2/28/20,Bangladesh,0,0,0
2/29/20,Bangladesh,0,0,0
43833,Bangladesh,0,0,0
43864,Bangladesh,0,0,0
43893,Bangladesh,0,0,0
43924,Bangladesh,0,0,0
43954,Bangladesh,0,0,0
43985,Bangladesh,0,0,0
44015,Bangladesh,0,0,0
44046,Bangladesh,3,0,0
44077,Bangladesh,3,0,0
44107,Bangladesh,3,0,0
44138,Bangladesh,3,0,0
44168,Bangladesh,3,0,0
3/13/20,Bangladesh,3,0,0
3/14/20,Bangladesh,3,0,0
3/15/20,Bangladesh,5,0,0
3/16/20,Bangladesh,8,0,2
3/17/20,Bangladesh,10,0,3
3/18/20,Bangladesh,14,1,3
3/19/20,Bangladesh,17,1,3
3/20/20,Bangladesh,20,1,3
3/21/20,Bangladesh,25,2,3
3/22/20,Bangladesh,27,2,3
3/23/20,Bangladesh,33,3,3
3/24/20,Bangladesh,39,4,5
3/25/20,Bangladesh,39,5,7
3/26/20,Bangladesh,44,5,11
3/27/20,Bangladesh,48,5,11
3/28/20,Bangladesh,48,5,15
3/29/20,Bangladesh,48,5,15
3/30/20,Bangladesh,49,5,19
3/31/20,Bangladesh,51,5,25
43834,Bangladesh,54,6,25
43865,Bangladesh,56,6,25
43894,Bangladesh,61,6,26
43925,Bangladesh,70,8,30
43955,Bangladesh,88,9,33
43986,Bangladesh,123,12,33
44016,Bangladesh,164,17,33
44047,Bangladesh,218,20,33
44078,Bangladesh,330,21,33
44108,Bangladesh,424,27,33
44139,Bangladesh,482,30,36
44169,Bangladesh,621,34,39
4/13/20,Bangladesh,803,39,42
4/14/20,Bangladesh,1012,46,42
4/15/20,Bangladesh,1231,50,49
4/16/20,Bangladesh,1572,60,49
4/17/20,Bangladesh,1838,75,58
4/18/20,Bangladesh,2144,84,66
4/19/20,Bangladesh,2456,91,75
4/20/20,Bangladesh,2948,101,85
4/21/20,Bangladesh,3382,110,87
4/22/20,Bangladesh,3772,120,92
4/23/20,Bangladesh,4186,127,108
4/24/20,Bangladesh,4689,131,112
4/25/20,Bangladesh,4998,140,113
4/26/20,Bangladesh,5416,145,122
4/27/20,Bangladesh,5913,152,131
1/22/20,Barbados,0,0,0
1/23/20,Barbados,0,0,0
1/24/20,Barbados,0,0,0
1/25/20,Barbados,0,0,0
1/26/20,Barbados,0,0,0
1/27/20,Barbados,0,0,0
1/28/20,Barbados,0,0,0
1/29/20,Barbados,0,0,0
1/30/20,Barbados,0,0,0
1/31/20,Barbados,0,0,0
43832,Barbados,0,0,0
43863,Barbados,0,0,0
43892,Barbados,0,0,0
43923,Barbados,0,0,0
43953,Barbados,0,0,0
43984,Barbados,0,0,0
44014,Barbados,0,0,0
44045,Barbados,0,0,0
44076,Barbados,0,0,0
44106,Barbados,0,0,0
44137,Barbados,0,0,0
44167,Barbados,0,0,0
2/13/20,Barbados,0,0,0
2/14/20,Barbados,0,0,0
2/15/20,Barbados,0,0,0
2/16/20,Barbados,0,0,0
2/17/20,Barbados,0,0,0
2/18/20,Barbados,0,0,0
2/19/20,Barbados,0,0,0
2/20/20,Barbados,0,0,0
2/21/20,Barbados,0,0,0
2/22/20,Barbados,0,0,0
2/23/20,Barbados,0,0,0
2/24/20,Barbados,0,0,0
2/25/20,Barbados,0,0,0
2/26/20,Barbados,0,0,0
2/27/20,Barbados,0,0,0
2/28/20,Barbados,0,0,0
2/29/20,Barbados,0,0,0
43833,Barbados,0,0,0
43864,Barbados,0,0,0
43893,Barbados,0,0,0
43924,Barbados,0,0,0
43954,Barbados,0,0,0
43985,Barbados,0,0,0
44015,Barbados,0,0,0
44046,Barbados,0,0,0
44077,Barbados,0,0,0
44107,Barbados,0,0,0
44138,Barbados,0,0,0
44168,Barbados,0,0,0
3/13/20,Barbados,0,0,0
3/14/20,Barbados,0,0,0
3/15/20,Barbados,0,0,0
3/16/20,Barbados,0,0,0
3/17/20,Barbados,2,0,0
3/18/20,Barbados,2,0,0
3/19/20,Barbados,5,0,0
3/20/20,Barbados,5,0,0
3/21/20,Barbados,6,0,0
3/22/20,Barbados,14,0,0
3/23/20,Barbados,17,0,0
3/24/20,Barbados,18,0,0
3/25/20,Barbados,18,0,0
3/26/20,Barbados,18,0,0
3/27/20,Barbados,24,0,0
3/28/20,Barbados,26,0,0
3/29/20,Barbados,33,0,0
3/30/20,Barbados,33,0,0
3/31/20,Barbados,34,0,0
43834,Barbados,34,0,0
43865,Barbados,46,0,0
43894,Barbados,51,0,0
43925,Barbados,52,0,0
43955,Barbados,56,1,6
43986,Barbados,60,2,6
44016,Barbados,63,3,6
44047,Barbados,63,3,8
44078,Barbados,66,3,11
44108,Barbados,67,4,11
44139,Barbados,68,4,11
44169,Barbados,71,4,11
4/13/20,Barbados,72,4,13
4/14/20,Barbados,72,4,13
4/15/20,Barbados,73,5,15
4/16/20,Barbados,75,5,15
4/17/20,Barbados,75,5,15
4/18/20,Barbados,75,5,17
4/19/20,Barbados,75,5,17
4/20/20,Barbados,75,5,19
4/21/20,Barbados,75,5,25
4/22/20,Barbados,75,5,25
4/23/20,Barbados,76,6,30
4/24/20,Barbados,77,6,31
4/25/20,Barbados,79,6,31
4/26/20,Barbados,79,6,39
4/27/20,Barbados,80,6,39
1/22/20,Belarus,0,0,0
1/23/20,Belarus,0,0,0
1/24/20,Belarus,0,0,0
1/25/20,Belarus,0,0,0
1/26/20,Belarus,0,0,0
1/27/20,Belarus,0,0,0
1/28/20,Belarus,0,0,0
1/29/20,Belarus,0,0,0
1/30/20,Belarus,0,0,0
1/31/20,Belarus,0,0,0
43832,Belarus,0,0,0
43863,Belarus,0,0,0
43892,Belarus,0,0,0
43923,Belarus,0,0,0
43953,Belarus,0,0,0
43984,Belarus,0,0,0
44014,Belarus,0,0,0
44045,Belarus,0,0,0
44076,Belarus,0,0,0
44106,Belarus,0,0,0
44137,Belarus,0,0,0
44167,Belarus,0,0,0
2/13/20,Belarus,0,0,0
2/14/20,Belarus,0,0,0
2/15/20,Belarus,0,0,0
2/16/20,Belarus,0,0,0
2/17/20,Belarus,0,0,0
2/18/20,Belarus,0,0,0
2/19/20,Belarus,0,0,0
2/20/20,Belarus,0,0,0
2/21/20,Belarus,0,0,0
2/22/20,Belarus,0,0,0
2/23/20,Belarus,0,0,0
2/24/20,Belarus,0,0,0
2/25/20,Belarus,0,0,0
2/26/20,Belarus,0,0,0
2/27/20,Belarus,0,0,0
2/28/20,Belarus,1,0,0
2/29/20,Belarus,1,0,0
43833,Belarus,1,0,0
43864,Belarus,1,0,0
43893,Belarus,1,0,0
43924,Belarus,6,0,0
43954,Belarus,6,0,0
43985,Belarus,6,0,0
44015,Belarus,6,0,0
44046,Belarus,6,0,0
44077,Belarus,6,0,1
44107,Belarus,9,0,3
44138,Belarus,9,0,3
44168,Belarus,12,0,3
3/13/20,Belarus,27,0,3
3/14/20,Belarus,27,0,3
3/15/20,Belarus,27,0,3
3/16/20,Belarus,36,0,3
3/17/20,Belarus,36,0,3
3/18/20,Belarus,51,0,5
3/19/20,Belarus,51,0,5
3/20/20,Belarus,69,0,5
3/21/20,Belarus,76,0,15
3/22/20,Belarus,76,0,15
3/23/20,Belarus,81,0,15
3/24/20,Belarus,81,0,22
3/25/20,Belarus,86,0,29
3/26/20,Belarus,86,0,29
3/27/20,Belarus,94,0,32
3/28/20,Belarus,94,0,32
3/29/20,Belarus,94,0,32
3/30/20,Belarus,152,0,32
3/31/20,Belarus,152,1,47
43834,Belarus,163,2,53
43865,Belarus,304,4,53
43894,Belarus,351,4,53
43925,Belarus,440,5,53
43955,Belarus,562,8,52
43986,Belarus,700,13,53
44016,Belarus,861,13,54
44047,Belarus,1066,13,77
44078,Belarus,1486,16,139
44108,Belarus,1981,19,169
44139,Belarus,2226,23,172
44169,Belarus,2578,26,203
4/13/20,Belarus,2919,29,203
4/14/20,Belarus,3281,33,203
4/15/20,Belarus,3728,36,203
4/16/20,Belarus,4204,40,203
4/17/20,Belarus,4779,42,342
4/18/20,Belarus,4779,45,342
4/19/20,Belarus,4779,47,494
4/20/20,Belarus,6264,51,514
4/21/20,Belarus,6723,55,577
4/22/20,Belarus,7281,58,769
4/23/20,Belarus,8022,60,938
4/24/20,Belarus,8773,63,1120
4/25/20,Belarus,9590,67,1573
4/26/20,Belarus,10463,72,1695
4/27/20,Belarus,11289,75,1740
1/22/20,Belgium,0,0,0
1/23/20,Belgium,0,0,0
1/24/20,Belgium,0,0,0
1/25/20,Belgium,0,0,0
1/26/20,Belgium,0,0,0
1/27/20,Belgium,0,0,0
1/28/20,Belgium,0,0,0
1/29/20,Belgium,0,0,0
1/30/20,Belgium,0,0,0
1/31/20,Belgium,0,0,0
43832,Belgium,0,0,0
43863,Belgium,0,0,0
43892,Belgium,0,0,0
43923,Belgium,1,0,0
43953,Belgium,1,0,0
43984,Belgium,1,0,0
44014,Belgium,1,0,0
44045,Belgium,1,0,0
44076,Belgium,1,0,0
44106,Belgium,1,0,0
44137,Belgium,1,0,0
44167,Belgium,1,0,0
2/13/20,Belgium,1,0,0
2/14/20,Belgium,1,0,0
2/15/20,Belgium,1,0,0
2/16/20,Belgium,1,0,0
2/17/20,Belgium,1,0,1
2/18/20,Belgium,1,0,1
2/19/20,Belgium,1,0,1
2/20/20,Belgium,1,0,1
2/21/20,Belgium,1,0,1
2/22/20,Belgium,1,0,1
2/23/20,Belgium,1,0,1
2/24/20,Belgium,1,0,1
2/25/20,Belgium,1,0,1
2/26/20,Belgium,1,0,1
2/27/20,Belgium,1,0,1
2/28/20,Belgium,1,0,1
2/29/20,Belgium,1,0,1
43833,Belgium,2,0,1
43864,Belgium,8,0,1
43893,Belgium,13,0,1
43924,Belgium,23,0,1
43954,Belgium,50,0,1
43985,Belgium,109,0,1
44015,Belgium,169,0,1
44046,Belgium,200,0,1
44077,Belgium,239,0,1
44107,Belgium,267,0,1
44138,Belgium,314,3,1
44168,Belgium,314,3,1
3/13/20,Belgium,559,3,1
3/14/20,Belgium,689,4,1
3/15/20,Belgium,886,4,1
3/16/20,Belgium,1058,5,1
3/17/20,Belgium,1243,10,1
3/18/20,Belgium,1486,14,31
3/19/20,Belgium,1795,21,31
3/20/20,Belgium,2257,37,31
3/21/20,Belgium,2815,67,263
3/22/20,Belgium,3401,75,263
3/23/20,Belgium,3743,88,263
3/24/20,Belgium,4269,122,461
3/25/20,Belgium,4937,178,547
3/26/20,Belgium,6235,220,675
3/27/20,Belgium,7284,289,858
3/28/20,Belgium,9134,353,1063
3/29/20,Belgium,10836,431,1359
3/30/20,Belgium,11899,513,1527
3/31/20,Belgium,12775,705,1696
43834,Belgium,13964,828,2132
43865,Belgium,15348,1011,2495
43894,Belgium,16770,1143,2872
43925,Belgium,18431,1283,3247
43955,Belgium,19691,1447,3751
43986,Belgium,20814,1632,3986
44016,Belgium,22194,2035,4157
44047,Belgium,23403,2240,4681
44078,Belgium,24983,2523,5164
44108,Belgium,26667,3019,5568
44139,Belgium,28018,3346,5986
44169,Belgium,29647,3600,6463
4/13/20,Belgium,30589,3903,6707
4/14/20,Belgium,31119,4157,6868
4/15/20,Belgium,33573,4440,7107
4/16/20,Belgium,34809,4857,7562
4/17/20,Belgium,36138,5163,7961
4/18/20,Belgium,37183,5453,8348
4/19/20,Belgium,38496,5683,8757
4/20/20,Belgium,39983,5828,8895
4/21/20,Belgium,40956,5998,9002
4/22/20,Belgium,41889,6262,9433
4/23/20,Belgium,42797,6490,9800
4/24/20,Belgium,44293,6679,10122
4/25/20,Belgium,45325,6917,10417
4/26/20,Belgium,46134,7094,10785
4/27/20,Belgium,46687,7207,10878
1/22/20,Benin,0,0,0
1/23/20,Benin,0,0,0
1/24/20,Benin,0,0,0
1/25/20,Benin,0,0,0
1/26/20,Benin,0,0,0
1/27/20,Benin,0,0,0
1/28/20,Benin,0,0,0
1/29/20,Benin,0,0,0
1/30/20,Benin,0,0,0
1/31/20,Benin,0,0,0
43832,Benin,0,0,0
43863,Benin,0,0,0
43892,Benin,0,0,0
43923,Benin,0,0,0
43953,Benin,0,0,0
